"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","",""
"LANDSCAPE ARCHITECTURE","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","",""
"History of Landscape Arch","260","001","","52","3.319","36.5","15.4","15.4","15.4","7.7",".",".","9.6",".",".",".",".",".",".",".","."
"Landscape Invntry&Eval Meth","262","001","","29","3.190","17.2","27.6","41.4","10.3",".","3.4",".",".",".",".",".",".",".",".",".","."
"","312","001","","11","3.591","36.4","45.5","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","312","002","","14","3.571","42.9","35.7","14.3","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"Graphics for Designers","","Course Total","","25","3.580","40.0","40.0","16.0","4.0",".",".",".",".",".",".",".",".",".",".",".","."
"Housing and Urban Design","351","001","","22","3.455","31.8","31.8","31.8","4.5",".",".",".",".",".",".",".",".",".",".",".","."
"Landscape Arch Technology I","353","001","","24","3.417","50.0","33.3",".",".","8.3","8.3",".",".",".",".",".",".",".",".",".","."
"Wetlands Ecology","361","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","375","001","","9","3.947","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","375","002","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","375","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Topics","","Course Total","","17","3.966","94.1","5.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Coord Intrnshp/Cooprtv Educ","399","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Open Space Planning&Design","451","001","","23","3.457","21.7","52.2","21.7","4.3",".",".",".",".",".",".",".",".",".",".",".","."
"Evolution-American Planning","463","001","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Project in Land Arc","551","001","","20","3.222","25.0","30.0","25.0",".","5.0",".","5.0",".",".",".",".",".","10.0",".",".","."
"Principles-Landscape Ecology","565","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Cult Rsrce Presrv&Lndsc Hst","677","001","","6","3.417","33.3","33.3","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"Applictn of GIS:Natrl Rsrcs","695","001","","13","2.885",".","38.5","38.5",".","15.4","7.7",".",".",".",".",".",".",".",".",".","."
"Special Problems-Land Arch","699","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Crit Inquiry-Landscape Dsgn","720","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Research in Landscape Arch","740","001","","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Nat Plnt Comm Restoratn&Mgt","866","001","","6","3.833","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","990","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","008","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","015","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","020","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","","Course Total","","11","",".",".",".",".",".",".",".","81.8",".",".",".","18.2",".",".",".","."
"Independent Studies","999","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
